Video Title,Genre,Comment,Error,Category,Correct Form
"মঞ্চ ভেঙে পড়লেন ওবায়দুল কাদের, আহত নেতাকর্মীরা | Obaidul Quader | Somoy TV",Politics,আল্লাহর গজব আর কত এই বার দরবেই আল্লাহ সামনে আরও গজব পড়বে আমিন,1,Spelling,আল্লাহর গজব আর কত এই বার ধরবেই আল্লাহ সামনে আরও গজব পরবে আমিন
হিরো আলম - শামীম ওসমান ইস্যুতে যে বার্তা দিল যুক্তরাষ্ট্র | Hero Alam | Shamim Osman | USA |ATN News,Politics,আমলীগের নাটক ধংস হওক আমীন,0,,আমলীগের নাটক ধংস হওক আমীন
পুলিশের সাথে আমার গাড়ি Accident বাংলাদেশে  | বাকি টা ইতিহাস | BD incident,Miscellaneous,হাজার বছর বেঁচে থাকুন ভাই আপনার মত মানুষ বাংলাদেশের তাকা দরকার আপনার সাহস দেখে আমি খুশি হয়ছি,1,Spelling,হাজার বছর বেঁচে থাকুন ভাই আপনার মত মানুষ বাংলাদেশের থাকা দরকার আপনার সাহস দেখে আমি খুশি হয়েছি
নারী দ্বিতীয় পুরুষের ছোঁয়া পেলে প্রথম পুরুষকে ভুলে যায় 💔🥀😥,Entertainment,একটু ও মানাইছেনা বুইরা বেডার সাথে কেয়া পায়েল কে ধেত,1,Spelling,একটু ও মানাচ্ছে না বুড়া বেটার সাথে কেয়া পায়েল কে ধেত
কোন পথে দেশের রাজনীতি? | Bangladesh Politics | PM Sheikh Hasina | Begum Khaleda Zia | Somoy TV,Politics,সময় টিভি তোমাদের  সময় ফুরিয়ে  যাবে তাড়াতাড়ি,0,,সময় টিভি তোমাদের  সময় ফুরিয়ে  যাবে তাড়াতাড়ি
রাশিয়া ইউক্রেন যুদ্ধ শেষ হয় না কেন ?,Politics,সরি একমত হতে পারলাম না,1,Code Switching,দুঃখিত একমত হতে পারলাম না
"চাঁদ সমাচার Moon orbit,  Moon phases, Solar eclipse and Lunar eclipse explained in Bangla Ep 108",Miscellaneous,পৃথিবীর উষ্ণ জলবায়ু নিয়ে ভিডিও চাই,0,,পৃথিবীর উষ্ণ জলবায়ু নিয়ে ভিডিও চাই
মাশরাফীই কি পরবর্তী বিসিবি সভাপতি? কী বললেন পাপন? | Mashrafe Mortaza,Sports,মাসরাফিকে বাংলাদেশ ক্রিকেট দলের ভবিষ্যৎ কোচ হিসেবে দেকতে চাই,1,Spelling,মাসরাফিকে বাংলাদেশ ক্রিকেট দলের ভবিষ্যৎ কোচ হিসেবে দেখতে চাই
Turkey earthquake: সিরিয়ার ধ্বংসস্তূপ থেকে সুস্থ নবজাতক উদ্ধার,News,জাজাকালহু খাইরান আমিন আমিন আমিন আমিন আমিন,0,,জাজাকালহু খাইরান আমিন আমিন আমিন আমিন আমিন
"ভারতে হিজাব বিতর্ক:কর্নাটকে মুসলিম ছাত্রীদের বিক্ষোভ, হাইস্কুল-কলেজ বন্ধ|India hijab row viral video",News,১৮  পর এ শিক্ষা দেওয়া মনে করি,1,Grammatical,১৮ এর পর এ শিক্ষা দেওয়া মনে করি
ছায়াপথ বা গ্যালাক্সি | কি কেন কিভাবে | Galaxy | Ki Keno Kivabe,Miscellaneous,মানুস যেনো আল্লাহ পাকের সৃষ্টি নিয়ে গবেষণা করে তাই আল্লাহ পাক কত কিছু সৃষ্টি করেছে সুবহানাল্লাহ,1,Spelling,মানুষ যেনো আল্লাহ পাকের সৃষ্টি নিয়ে গবেষণা করে তাই আল্লাহ পাক কত কিছু সৃষ্টি করেছে সুবহানাল্লাহ
Turkey earthquake: সিরিয়ার ধ্বংসস্তূপ থেকে সুস্থ নবজাতক উদ্ধার,News,প্রিয় নেতা আন্দালিব রহমান পার্থ,0,,প্রিয় নেতা আন্দালিব রহমান পার্থ
"Coffee Houser sei addata Video, Debashis Sengupta_",Entertainment,বন্ধু তোদেরকে খুব মিস করি রে,0,,বন্ধু তোদেরকে খুব মিস করি রে
তুরস্কের চেয়ে ভয়াবহ ভূমিকম্পের ঝুঁকিতে বাংলাদেশ | BBC Bangla,News,রাজনীতি বীদের ব্যক্তিত্ব টাই বড় কথা,1,Grammatical,রাজনীতিবীদের ব্যক্তিত্বটাই বড় কথা
তারেক রহমান ২০০৮ সালে কেন দেশ ছেড়েছিলেন?,Politics,ধন্যবাদ ভিডিও টা প্রচার করার জন্য,0,,ধন্যবাদ ভিডিও টা প্রচার করার জন্য
চাপাতি দিয়ে কুপিয়ে যুবলীগ কর্মীকে হ'ত্যা | Jubo League workers | Murder | Rtv News,News,মিষ্টি বিতরণ করা হোক একটা শয়তান কমেছে,0,,মিষ্টি বিতরণ করা হোক একটা শয়তান কমেছে
